date	year	week	code	type	value
2024-03-05	2024	10	/	Sessions	4
2024-03-05	2024	10	/objednavka	Active users	1
2024-03-05	2024	10	/objednavka	Average engagement time per session	698
2024-03-05	2024	10	/objednavka	New users	1
2024-03-05	2024	10	/objednavka	Sessions	1
2024-03-06	2024	10	/	Active users	3
2024-03-06	2024	10	/	Average engagement time per session	12
2024-03-06	2024	10	/	New users	2
2024-03-06	2024	10	/	Sessions	7
2024-03-06	2024	10	/objednavka	Active users	1
2024-03-06	2024	10	/objednavka	Average engagement time per session	269
2024-03-06	2024	10	/objednavka	New users	1
2024-03-06	2024	10	/objednavka	Sessions	1
2024-03-07	2024	10	/	Active users	8
2024-03-07	2024	10	/	Average engagement time per session	38
2024-03-07	2024	10	/	New users	5
2024-03-07	2024	10	/	Sessions	8
2024-03-07	2024	10	/objednavka	Active users	1
2024-03-07	2024	10	/objednavka	Average engagement time per session	8
2024-03-07	2024	10	/objednavka	New users	0
2024-03-07	2024	10	/objednavka	Sessions	1
2024-03-08	2024	10	/	Active users	7
2024-03-08	2024	10	/	Average engagement time per session	264
2024-03-08	2024	10	/	New users	6
2024-03-08	2024	10	/	Sessions	7
2024-03-09	2024	10	/	Active users	4
2024-03-09	2024	10	/	Average engagement time per session	63
2024-03-09	2024	10	/	New users	4
2024-03-09	2024	10	/	Sessions	4
2024-03-10	2024	10	/	Active users	3
2024-03-10	2024	10	/	Average engagement time per session	133
2024-03-10	2024	10	/	New users	3
2024-03-10	2024	10	/	Sessions	3
2024-03-11	2024	11	/	Active users	1
2024-03-11	2024	11	/	Average engagement time per session	9
2024-03-11	2024	11	/	New users	1
2024-03-11	2024	11	/	Sessions	1
2024-03-12	2024	11	/	Active users	3
2024-03-12	2024	11	/	Average engagement time per session	719
2024-03-12	2024	11	/	New users	2
2024-03-12	2024	11	/	Sessions	3
2024-03-12	2024	11	/de	Active users	1
2024-03-12	2024	11	/de	Average engagement time per session	0
2024-03-12	2024	11	/de	New users	1
2024-03-12	2024	11	/de	Sessions	1
2024-03-13	2024	11	/	Active users	7
2024-03-13	2024	11	/	Average engagement time per session	17
2024-03-13	2024	11	/	New users	6
2024-03-13	2024	11	/	Sessions	7
2024-03-14	2024	11	/	Active users	1
2024-03-14	2024	11	/	Average engagement time per session	0
2024-03-14	2024	11	/	New users	1
2024-03-14	2024	11	/	Sessions	1
2024-03-14	2024	11	/en	Active users	1
2024-03-14	2024	11	/en	Average engagement time per session	0
2024-03-14	2024	11	/en	New users	1
2024-03-14	2024	11	/en	Sessions	1
2024-03-14	2024	11	/pl	Active users	1
2024-03-14	2024	11	/pl	Average engagement time per session	0
2024-03-14	2024	11	/pl	New users	1
2024-03-14	2024	11	/pl	Sessions	1
2024-03-16	2024	11	/	Active users	4
2024-03-16	2024	11	/	Average engagement time per session	87
2024-03-16	2024	11	/	New users	4
2024-03-16	2024	11	/	Sessions	5
2024-03-16	2024	11	/de	Active users	1
2024-03-16	2024	11	/de	Average engagement time per session	74
2024-03-16	2024	11	/de	New users	0
2024-03-16	2024	11	/de	Sessions	1
2024-03-17	2024	11	/	Active users	1
2024-03-17	2024	11	/	Average engagement time per session	0
2024-03-17	2024	11	/	New users	1
2024-03-17	2024	11	/	Sessions	1
2024-03-17	2024	11	/en	Active users	1
2024-03-17	2024	11	/en	Average engagement time per session	0
2024-03-17	2024	11	/en	New users	1
2024-03-17	2024	11	/en	Sessions	1
2024-03-18	2024	12	/	Active users	3
2024-03-18	2024	12	/	Average engagement time per session	2
2024-03-18	2024	12	/	New users	3
2024-03-18	2024	12	/	Sessions	3
2024-03-18	2024	12	/de	Active users	1
2024-03-18	2024	12	/de	Average engagement time per session	0
2024-03-18	2024	12	/de	New users	1
2024-03-18	2024	12	/de	Sessions	1
2024-03-19	2024	12	/	Active users	1
2024-03-19	2024	12	/	Average engagement time per session	63
2024-03-19	2024	12	/	New users	1
2024-03-19	2024	12	/	Sessions	1
2024-03-19	2024	12	/de	Active users	0
2024-03-19	2024	12	/de	Average engagement time per session	0
2024-03-19	2024	12	/de	New users	0
2024-03-19	2024	12	/de	Sessions	1
2024-03-20	2024	12	/	Active users	3
2024-03-20	2024	12	/	Average engagement time per session	30
2024-03-20	2024	12	/	New users	3
2024-03-20	2024	12	/	Sessions	3
2024-03-21	2024	12	/	Active users	2
2024-03-21	2024	12	/	Average engagement time per session	245
2024-03-21	2024	12	/	New users	2
2024-03-21	2024	12	/	Sessions	2
2024-03-22	2024	12	/	Active users	4
2024-03-22	2024	12	/	Average engagement time per session	16
2024-03-22	2024	12	/	New users	4
2024-03-22	2024	12	/	Sessions	4
2024-03-23	2024	12	/en	Active users	1
2024-03-23	2024	12	/en	Average engagement time per session	50
2024-03-23	2024	12	/en	New users	0
2024-03-23	2024	12	/en	Sessions	1
2024-03-24	2024	12	/	Active users	2
2024-03-24	2024	12	/	Average engagement time per session	4
2024-03-24	2024	12	/	New users	2
2024-03-24	2024	12	/	Sessions	2
2024-03-24	2024	12	/de/objednavka	Active users	1
2024-03-24	2024	12	/de/objednavka	Average engagement time per session	203
2024-03-24	2024	12	/de/objednavka	New users	1
2024-03-24	2024	12	/de/objednavka	Sessions	1
2024-03-25	2024	13	/	Active users	3
2024-03-25	2024	13	/	Average engagement time per session	52
2024-03-25	2024	13	/	New users	3
2024-03-25	2024	13	/	Sessions	3
2024-03-25	2024	13	/de	Active users	0
2024-03-25	2024	13	/de	Average engagement time per session	0
2024-03-25	2024	13	/de	New users	0
2024-03-25	2024	13	/de	Sessions	1
2024-03-25	2024	13	/en	Active users	1
2024-03-25	2024	13	/en	Average engagement time per session	36
2024-03-25	2024	13	/en	New users	1
2024-03-25	2024	13	/en	Sessions	1
2024-03-26	2024	13	/pl	Active users	1
2024-03-26	2024	13	/pl	Average engagement time per session	5
2024-03-26	2024	13	/pl	New users	0
2024-03-26	2024	13	/pl	Sessions	1
2024-03-26	2024	13	/pl/objednavka	Active users	1
2024-03-26	2024	13	/pl/objednavka	Average engagement time per session	0
2024-03-26	2024	13	/pl/objednavka	New users	1
2024-03-26	2024	13	/pl/objednavka	Sessions	1
2024-03-27	2024	13	/	Active users	3
2024-03-27	2024	13	/	Average engagement time per session	10
2024-03-27	2024	13	/	New users	3
2024-03-27	2024	13	/	Sessions	3
2024-03-27	2024	13	/en	Active users	1
2024-03-27	2024	13	/en	Average engagement time per session	0
2024-03-27	2024	13	/en	New users	1
2024-03-27	2024	13	/en	Sessions	1
2024-03-28	2024	13	/en	Active users	1
2024-03-28	2024	13	/en	Average engagement time per session	8
2024-03-28	2024	13	/en	New users	1
2024-03-28	2024	13	/en	Sessions	1
2024-03-29	2024	13	/	Active users	3
2024-03-29	2024	13	/	Average engagement time per session	96
2024-03-29	2024	13	/	New users	3
2024-03-29	2024	13	/	Sessions	3
2024-03-31	2024	13	/	Active users	1
2024-03-31	2024	13	/	Average engagement time per session	0
2024-03-31	2024	13	/	New users	1
2024-03-31	2024	13	/	Sessions	1
2024-04-01	2024	14	/	Active users	4
2024-04-01	2024	14	/	Average engagement time per session	51
2024-04-01	2024	14	/	New users	4
2024-04-01	2024	14	/	Sessions	4
2024-04-01	2024	14	/de	Active users	1
2024-04-01	2024	14	/de	Average engagement time per session	0
2024-04-01	2024	14	/de	New users	0
2024-04-01	2024	14	/de	Sessions	1
2024-04-02	2024	14	/	Active users	1
2024-04-02	2024	14	/	Average engagement time per session	0
2024-04-02	2024	14	/	New users	1
2024-04-02	2024	14	/	Sessions	1
2024-04-02	2024	14	/de	Active users	0
2024-04-02	2024	14	/de	Average engagement time per session	0
2024-04-02	2024	14	/de	New users	0
2024-04-02	2024	14	/de	Sessions	2
2024-04-02	2024	14	/en	Active users	1
2024-04-02	2024	14	/en	Average engagement time per session	0
2024-04-02	2024	14	/en	New users	1
2024-04-02	2024	14	/en	Sessions	1
2024-04-03	2024	14	/de	Active users	0
2024-04-03	2024	14	/de	Average engagement time per session	0
2024-04-03	2024	14	/de	New users	0
2024-04-03	2024	14	/de	Sessions	1
2024-04-04	2024	14	/	Active users	4
2024-04-04	2024	14	/	Average engagement time per session	201
2024-04-04	2024	14	/	New users	4
2024-04-04	2024	14	/	Sessions	4
2024-04-05	2024	14	/	Active users	1
2024-04-05	2024	14	/	Average engagement time per session	33
2024-04-05	2024	14	/	New users	1
2024-04-05	2024	14	/	Sessions	1
2024-04-06	2024	14	/	Active users	4
2024-04-06	2024	14	/	Average engagement time per session	0
2024-04-06	2024	14	/	New users	4
2024-04-06	2024	14	/	Sessions	4
2024-04-06	2024	14	/en	Active users	1
2024-04-06	2024	14	/en	Average engagement time per session	0
2024-04-06	2024	14	/en	New users	1
2024-04-06	2024	14	/en	Sessions	1
2024-04-07	2024	14	/	Active users	1
2024-04-07	2024	14	/	Average engagement time per session	0
2024-04-07	2024	14	/	New users	1
2024-04-07	2024	14	/	Sessions	1
2024-04-08	2024	15	/	Active users	1
2024-04-08	2024	15	/	Average engagement time per session	1401
2024-04-08	2024	15	/	New users	1
2024-04-08	2024	15	/	Sessions	1
2024-04-09	2024	15	/	Active users	1
2024-04-09	2024	15	/	Average engagement time per session	0
2024-04-09	2024	15	/	New users	1
2024-04-09	2024	15	/	Sessions	1
2024-04-10	2024	15	/	Active users	1
2024-04-10	2024	15	/	Average engagement time per session	0
2024-04-10	2024	15	/	New users	1
2024-04-10	2024	15	/	Sessions	1
2024-04-10	2024	15	/en	Active users	1
2024-04-10	2024	15	/en	Average engagement time per session	0
2024-04-10	2024	15	/en	New users	1
2024-04-10	2024	15	/en	Sessions	1
2024-04-11	2024	15	/	Active users	3
2024-04-11	2024	15	/	Average engagement time per session	358
2024-04-11	2024	15	/	New users	3
2024-04-11	2024	15	/	Sessions	3
2024-04-12	2024	15	/	Active users	1
2024-04-12	2024	15	/	Average engagement time per session	0
2024-04-12	2024	15	/	New users	1
2024-04-12	2024	15	/	Sessions	1
2024-04-13	2024	15	/	Active users	1
2024-04-13	2024	15	/	Average engagement time per session	0
2024-04-13	2024	15	/	New users	1
2024-04-13	2024	15	/	Sessions	1
2024-04-13	2024	15	/en	Active users	1
2024-04-13	2024	15	/en	Average engagement time per session	1
2024-04-13	2024	15	/en	New users	1
2024-04-13	2024	15	/en	Sessions	1
2024-04-14	2024	15	/	Active users	2
2024-04-14	2024	15	/	Average engagement time per session	0
2024-04-14	2024	15	/	New users	2
2024-04-14	2024	15	/	Sessions	2
2024-04-15	2024	16	/	Active users	4
2024-04-15	2024	16	/	Average engagement time per session	204
2024-04-15	2024	16	/	New users	4
2024-04-15	2024	16	/	Sessions	4
2024-04-16	2024	16	/	Active users	2
2024-04-16	2024	16	/	Average engagement time per session	39
2024-04-16	2024	16	/	New users	2
2024-04-16	2024	16	/	Sessions	3
2024-04-17	2024	16	/	Active users	2
2024-04-17	2024	16	/	Average engagement time per session	0
2024-04-17	2024	16	/	New users	2
2024-04-17	2024	16	/	Sessions	2
2024-04-17	2024	16	/de	Active users	1
2024-04-17	2024	16	/de	Average engagement time per session	57
2024-04-17	2024	16	/de	New users	1
2024-04-17	2024	16	/de	Sessions	1
2024-04-18	2024	16	/	Active users	2
2024-04-18	2024	16	/	Average engagement time per session	11
2024-04-18	2024	16	/	New users	2
2024-04-18	2024	16	/	Sessions	2
2024-04-19	2024	16	/pl	Active users	1
2024-04-19	2024	16	/pl	Average engagement time per session	0
2024-04-19	2024	16	/pl	New users	1
2024-04-19	2024	16	/pl	Sessions	1
2024-04-20	2024	16	/	Active users	3
2024-04-20	2024	16	/	Average engagement time per session	14
2024-04-20	2024	16	/	New users	3
2024-04-20	2024	16	/	Sessions	3
2024-04-20	2024	16	/en	Active users	1
2024-04-20	2024	16	/en	Average engagement time per session	0
2024-04-20	2024	16	/en	New users	1
2024-04-20	2024	16	/en	Sessions	1
2024-04-21	2024	16	/	Active users	2
2024-04-21	2024	16	/	Average engagement time per session	512
2024-04-21	2024	16	/	New users	2
2024-04-21	2024	16	/	Sessions	3
2024-04-21	2024	16	/de	Active users	2
2024-04-21	2024	16	/de	Average engagement time per session	11
2024-04-21	2024	16	/de	New users	1
2024-04-21	2024	16	/de	Sessions	2
2024-04-22	2024	17	/	Active users	2
2024-04-22	2024	17	/	Average engagement time per session	5
2024-04-22	2024	17	/	New users	1
2024-04-22	2024	17	/	Sessions	2
2024-04-22	2024	17	/de	Active users	2
2024-04-22	2024	17	/de	Average engagement time per session	0
2024-04-22	2024	17	/de	New users	2
2024-04-22	2024	17	/de	Sessions	2
2024-04-23	2024	17	/	Active users	2
2024-04-23	2024	17	/	Average engagement time per session	9
2024-04-23	2024	17	/	New users	2
2024-04-23	2024	17	/	Sessions	2
2024-04-23	2024	17	/pl	Active users	1
2024-04-23	2024	17	/pl	Average engagement time per session	6
2024-04-23	2024	17	/pl	New users	0
2024-04-23	2024	17	/pl	Sessions	1
2024-04-24	2024	17	/	Active users	1
2024-04-24	2024	17	/	Average engagement time per session	0
2024-04-24	2024	17	/	New users	1
2024-04-24	2024	17	/	Sessions	2
2024-04-24	2024	17	/en	Active users	1
2024-04-24	2024	17	/en	Average engagement time per session	0
2024-04-24	2024	17	/en	New users	1
2024-04-24	2024	17	/en	Sessions	1
2024-04-27	2024	17	/	Active users	1
2024-04-27	2024	17	/	Average engagement time per session	0
2024-04-27	2024	17	/	New users	1
2024-04-27	2024	17	/	Sessions	1
2024-04-27	2024	17	/en	Active users	1
2024-04-27	2024	17	/en	Average engagement time per session	0
2024-04-27	2024	17	/en	New users	1
2024-04-27	2024	17	/en	Sessions	1
2024-04-28	2024	17	/	Active users	1
2024-04-28	2024	17	/	Average engagement time per session	0
2024-04-28	2024	17	/	New users	1
2024-04-28	2024	17	/	Sessions	1
2024-04-28	2024	17	/en	Active users	1
2024-04-28	2024	17	/en	Average engagement time per session	0
2024-04-28	2024	17	/en	New users	1
2024-04-28	2024	17	/en	Sessions	1
2024-04-29	2024	18	/	Active users	2
2024-04-29	2024	18	/	Average engagement time per session	300
2024-04-29	2024	18	/	New users	2
2024-04-29	2024	18	/	Sessions	2
2024-04-29	2024	18	/en	Active users	1
2024-04-29	2024	18	/en	Average engagement time per session	0
2024-04-29	2024	18	/en	New users	1
2024-04-29	2024	18	/en	Sessions	1
2024-04-29	2024	18	/pl	Active users	1
2024-04-29	2024	18	/pl	Average engagement time per session	0
2024-04-29	2024	18	/pl	New users	1
2024-04-29	2024	18	/pl	Sessions	1
2024-05-01	2024	18	/	Active users	6
2024-05-01	2024	18	/	Average engagement time per session	0
2024-05-01	2024	18	/	New users	6
2024-05-01	2024	18	/	Sessions	6
2024-05-02	2024	18	/	Active users	3
2024-05-02	2024	18	/	Average engagement time per session	2
2024-05-02	2024	18	/	New users	2
2024-05-02	2024	18	/	Sessions	4
2024-05-03	2024	18	/de	Active users	1
2024-05-03	2024	18	/de	Average engagement time per session	5
2024-05-03	2024	18	/de	New users	1
2024-05-03	2024	18	/de	Sessions	1
2024-05-03	2024	18	/en	Active users	1
2024-05-03	2024	18	/en	Average engagement time per session	0
2024-05-03	2024	18	/en	New users	1
2024-05-03	2024	18	/en	Sessions	1
2024-05-04	2024	18	/	Active users	4
2024-05-04	2024	18	/	Average engagement time per session	0
2024-05-04	2024	18	/	New users	4
2024-05-04	2024	18	/	Sessions	4
2024-05-04	2024	18	/en	Active users	1
2024-05-04	2024	18	/en	Average engagement time per session	0
2024-05-04	2024	18	/en	New users	1
2024-05-04	2024	18	/en	Sessions	1
2024-05-06	2024	19	/	Active users	1
2024-05-06	2024	19	/	Average engagement time per session	0
2024-05-06	2024	19	/	New users	1
2024-05-06	2024	19	/	Sessions	1
2024-05-07	2024	19	/	Active users	2
2024-05-07	2024	19	/	Average engagement time per session	0
2024-05-07	2024	19	/	New users	2
2024-05-07	2024	19	/	Sessions	3
2024-05-08	2024	19	/	Active users	4
2024-05-08	2024	19	/	Average engagement time per session	69
2024-05-08	2024	19	/	New users	4
2024-05-08	2024	19	/	Sessions	4
2024-05-09	2024	19	/	Active users	5
2024-05-09	2024	19	/	Average engagement time per session	23
2024-05-09	2024	19	/	New users	5
2024-05-09	2024	19	/	Sessions	5
2024-05-10	2024	19	/	Active users	3
2024-05-10	2024	19	/	Average engagement time per session	30
2024-05-10	2024	19	/	New users	3
2024-05-10	2024	19	/	Sessions	3
2024-05-10	2024	19	/pl/objednavka	Active users	1
2024-05-10	2024	19	/pl/objednavka	Average engagement time per session	47
2024-05-10	2024	19	/pl/objednavka	New users	1
2024-05-10	2024	19	/pl/objednavka	Sessions	1
2024-05-11	2024	19	/	Active users	9
2024-05-11	2024	19	/	Average engagement time per session	14
2024-05-11	2024	19	/	New users	9
2024-05-11	2024	19	/	Sessions	9
2024-05-11	2024	19	/de	Active users	1
2024-05-11	2024	19	/de	Average engagement time per session	34
2024-05-11	2024	19	/de	New users	1
2024-05-11	2024	19	/de	Sessions	1
2024-05-11	2024	19	/en	Active users	1
2024-05-11	2024	19	/en	Average engagement time per session	0
2024-05-11	2024	19	/en	New users	1
2024-05-11	2024	19	/en	Sessions	1
2024-05-12	2024	19	/	Active users	2
2024-05-12	2024	19	/	Average engagement time per session	24
2024-05-12	2024	19	/	New users	2
2024-05-12	2024	19	/	Sessions	2
2024-05-13	2024	20	/	Active users	3
2024-05-13	2024	20	/	Average engagement time per session	3
2024-05-13	2024	20	/	New users	3
2024-05-13	2024	20	/	Sessions	3
2024-05-14	2024	20	/de/objednavka	Active users	0
2024-05-14	2024	20	/de/objednavka	Average engagement time per session	0
2024-05-14	2024	20	/de/objednavka	New users	0
2024-05-14	2024	20	/de/objednavka	Sessions	1
2024-05-15	2024	20	/	Active users	1
2024-05-15	2024	20	/	Average engagement time per session	69
2024-05-15	2024	20	/	New users	1
2024-05-15	2024	20	/	Sessions	1
2024-05-16	2024	20	/	Active users	2
2024-05-16	2024	20	/	Average engagement time per session	0
2024-05-16	2024	20	/	New users	2
2024-05-16	2024	20	/	Sessions	2
2024-05-17	2024	20	/	Active users	1
2024-05-17	2024	20	/	Average engagement time per session	0
2024-05-17	2024	20	/	New users	1
2024-05-17	2024	20	/	Sessions	1
2024-05-18	2024	20	/	Active users	3
2024-05-18	2024	20	/	Average engagement time per session	41
2024-05-18	2024	20	/	New users	3
2024-05-18	2024	20	/	Sessions	3
2024-05-18	2024	20	/en	Active users	1
2024-05-18	2024	20	/en	Average engagement time per session	0
2024-05-18	2024	20	/en	New users	1
2024-05-18	2024	20	/en	Sessions	1
2024-05-19	2024	20	/	Active users	2
2024-05-19	2024	20	/	Average engagement time per session	147
2024-05-19	2024	20	/	New users	2
2024-05-19	2024	20	/	Sessions	2
2024-05-20	2024	21	/	Active users	1
2024-05-20	2024	21	/	Average engagement time per session	0
2024-05-20	2024	21	/	New users	1
2024-05-20	2024	21	/	Sessions	1
